job_id,title,seniority,company,industry,location,posted_date,source,is_ghost,ghost_probability,bhas_score,risk_tier,listing_age_days,listing_longevity_ratio,salary_missing,repost_count,role_recycling_score,hiring_velocity,open_close_ratio
5A58C211,Site Reliability Engineer,Lead,Jade Systems,Finance,"Seattle, WA",10-07-2025,synthetic,1,0.9464,5.4,Ghost,0.6373626373626374,0.6373646298646712,0.0,0.25,0.8207820782078207,0.6126315789473684,0.3298784846318799
4FCA2695,Frontend Developer,Senior,Stellar Global,Consulting,"Toronto, CA",08-02-2026,synthetic,0,0.0649,93.5,Low Risk,0.0521978021978022,0.0522030098735721,0.0,0.0,0.0708070807080708,0.1747368421052631,0.0069433523945675
B1DA9CD9,Product Manager,Mid-level,Catalyst Innovations,Media,"Dallas, TX",04-10-2025,synthetic,1,0.9724,2.8,Ghost,0.4010989010989011,0.4010994445085467,1.0,1.0,0.9395939593959396,0.2273684210526315,0.0327912794853466
543C5020,Site Reliability Engineer,Principal,Orion Works,Retail,Remote,24-02-2026,synthetic,0,0.2693,73.1,Moderate Risk,0.0082417582417582,0.0082417129576211,0.0,0.0833333333333333,0.3167316731673167,0.3157894736842104,0.0104538956397426
B0AF8B58,Platform Engineer,Lead,Vertex Partners,Logistics,"Miami, FL",20-01-2026,synthetic,0,0.2505,75.0,Low Risk,0.1043956043956044,0.1043977780341866,0.0,0.0,0.2736273627362736,0.2273684210526315,0.0184319156540385
EABC3D1B,Operations Manager,Intern,Jade Innovations,Technology,"Atlanta, GA",13-07-2025,synthetic,1,1.0,0.0,Ghost,0.6291208791208792,0.62912291690705,1.0,0.3333333333333333,0.9466946694669466,0.8231578947368421,0.8749106504646176
672CC08A,Backend Developer,Mid-level,Jade Innovations,Technology,"Denver, CO",11-10-2025,synthetic,1,0.9464,5.4,Ghost,0.3818681318681319,0.3818715281784166,0.0,0.5833333333333333,0.9093909390939092,0.3326315789473684,0.046193709792709
231CD6C7,QA Engineer,Intern,Ionic Partners,Retail,"Austin, TX",16-09-2025,synthetic,1,0.9464,5.4,Ghost,0.4505494505494506,0.4505497222542733,0.0,0.5833333333333333,0.8378837883788378,0.9810526315789472,0.172027340957827
1F339F0E,Data Scientist,Director,Monolith Consulting,Finance,"Miami, FL",15-11-2025,synthetic,1,0.9464,5.4,Ghost,0.2857142857142857,0.2857154631018511,0.0,1.0,0.9588958895889588,0.8231578947368421,0.8749106504646176
B1829F2F,Scrum Master,Intern,Pinnacle Studio,Consulting,"Seattle, WA",04-03-2025,synthetic,1,0.9464,5.4,Ghost,0.989010989010989,0.9890055549145336,0.0,0.3333333333333333,0.9873987398739872,0.7178947368421053,0.127352573266619
85D7AFA9,Full Stack Developer,Principal,Pinnacle Studio,Consulting,"New York, NY",14-03-2025,synthetic,1,1.0,0.0,Ghost,0.9615384615384616,0.9615359256267824,1.0,0.5833333333333333,0.6899689968996898,0.5073684210526316,0.068531093638313
55A70784,Platform Engineer,Junior,Echo Analytics,Media,"Toronto, CA",14-02-2026,synthetic,0,0.098,90.2,Low Risk,0.0357142857142857,0.0357195839583299,0.0,0.0,0.1464146414641464,0.0336842105263157,0.0022632237312365
E0EDF33B,Scrum Master,Junior,Ridge Works,Logistics,"Berlin, DE",30-01-2026,synthetic,0,0.1,90.0,Low Risk,0.0769230769230769,0.0769281487464354,0.0,0.0833333333333333,0.3388338833883388,0.0526315789473684,0.0056674410293066
0A1BCDC9,QA Engineer,Principal,Neon Dynamics,Technology,"Denver, CO",23-07-2025,synthetic,1,0.9464,5.4,Ghost,0.6016483516483517,0.6016450459063413,0.0,0.25,0.9923992399239924,0.9810526315789472,0.1288420300214439
4DE6250A,Operations Manager,Principal,Prism Networks,Education,"Toronto, CA",25-01-2026,synthetic,0,0.5381,46.2,High Risk,0.0906593406593406,0.0906588425338322,1.0,0.0,0.276027602760276,0.3157894736842104,0.0191404574696211
FBF1B418,Scrum Master,Mid-level,Synapse Collective,Manufacturing,"Toronto, CA",26-02-2026,synthetic,0,0.1733,82.7,Low Risk,0.0439560439560439,0.043961296915951,0.0,0.0833333333333333,0.3294069976997699,0.3157894736842104,0.0097971765546819
061CAE0F,Software Engineer,Junior,Echo Innovations,Education,"London, UK",14-11-2025,synthetic,1,1.0,0.0,Ghost,0.2884615384615385,0.2884599535167389,1.0,0.4166666666666666,0.925092509250925,0.7705263157894737,0.4102930664760543
6777CA6E,Data Engineer,Senior,Neon Ventures,Retail,"Denver, CO",10-02-2026,synthetic,0,0.0202,98.0,Low Risk,0.0467032967032967,0.0467057873308388,0.0,0.0833333333333333,0.2478247824782478,0.1747368421052631,0.0090323445318084
E4F43DE7,Software Engineer,Junior,Pulse Collective,Manufacturing,"Atlanta, GA",26-05-2025,synthetic,1,1.0,0.0,Ghost,0.7609890109890111,0.7609903242289878,1.0,0.75,0.8904890489048903,0.6126315789473684,0.1645818441744103
322AC88F,Platform Engineer,Junior,Synapse Collective,Manufacturing,"San Francisco, CA",11-02-2026,synthetic,0,0.0468,95.3,Low Risk,0.0961538461538461,0.0961560650765655,0.0,0.0833333333333333,0.3039523382338234,0.1052631578947368,0.0043906361686919
9AE604C9,Data Scientist,Intern,Helix Partners,Media,"Los Angeles, CA",17-02-2026,synthetic,0,0.0805,91.9,Low Risk,0.0274725274725274,0.0274778710007087,0.0,0.0833333333333333,0.3067306730673066,0.1578947368421052,0.0082201572551822
A013CEB6,Platform Engineer,Junior,Vertex Consulting,Finance,Remote,14-01-2026,synthetic,0,0.1101,89.0,Low Risk,0.1208791208791208,0.1208812039494288,0.0,0.0833333333333333,0.137013701370137,0.191578947368421,0.006117762687634
A3739C48,Financial Analyst,Director,Ionic Consulting,Finance,"London, UK",23-07-2025,synthetic,1,1.0,0.0,Ghost,0.6016483516483517,0.6016450459063413,1.0,0.9166666666666666,0.8903890389038903,0.4547368421052631,0.2494639027877055
B62533D2,ML Engineer,Principal,Catalyst Studio,Logistics,"Los Angeles, CA",30-05-2025,synthetic,1,0.9464,5.4,Ghost,0.7500000000000001,0.7499958791435213,0.0,0.8333333333333333,0.7481748174817481,0.9810526315789472,1.0
544CC543,Software Engineer,Principal,Vertex Consulting,Finance,"Phoenix, AZ",28-01-2026,synthetic,0,0.0261,97.4,Low Risk,0.0824175824175824,0.0824171295762111,0.0,0.0833333333333333,0.2144214421442144,0.2105263157894736,0.005868477483917
63C9CA1B,Backend Developer,Principal,Grid Systems,Retail,"Berlin, DE",24-05-2025,synthetic,1,1.0,0.0,Ghost,0.7664835164835165,0.7664793050587635,1.0,0.9166666666666666,0.978097809780978,0.9642105263157896,0.2539313795568263
5D7D3E99,Technical Lead,Director,Orion Networks,Media,"Denver, CO",22-07-2025,synthetic,1,1.0,0.0,Ghost,0.6043956043956045,0.6043977780341867,1.0,0.25,0.7801780178017801,0.6842105263157895,0.731951393852752
55722425,HR Generalist,Director,Catalyst Capital,Retail,"Chicago, IL",27-02-2026,synthetic,0,0.2085,79.2,Low Risk,0.0,0.0,0.0,0.0833333333333333,0.1203120312031203,0.2105263157894736,0.0042887776983559
53861668,HR Generalist,Director,Drift Networks,Healthcare,"Atlanta, GA",18-01-2026,synthetic,0,0.4901,51.0,Moderate Risk,0.1098901098901098,0.1098950005769199,0.0,0.0,0.151015101510151,0.2799999999999999,0.0314510364546104
55FDACAD,UX Designer,Director,Catalyst Partners,Healthcare,"Toronto, CA",09-02-2026,synthetic,0,0.0599,94.0,Low Risk,0.0494505494505494,0.0494502777457266,0.0,0.0,0.2398239823982398,0.0694736842105263,0.0059864188706218
F3640E95,Technical Lead,Principal,Ionic Partners,Retail,Remote,06-06-2025,synthetic,1,0.9464,5.4,Ghost,0.7307692307692308,0.7307679628133913,0.0,0.75,0.8233823382338233,0.3326315789473684,0.1869192280200143
DEB94B2A,Sales Executive,Senior,Jade Innovations,Technology,"Austin, TX",16-03-2025,synthetic,1,1.0,0.0,Ghost,0.956043956043956,0.9560387030840491,1.0,1.0,0.8141814181418141,0.9284210526315788,0.2449964260185847
B90C419A,Backend Developer,Lead,Axiom Studio,Technology,"Chicago, IL",04-02-2026,synthetic,0,0.5244,47.6,High Risk,0.0961538461538461,0.0961560650765655,0.0,0.25,0.5067295349534953,0.3157894736842104,0.0104538956397426
CB37FC2A,HR Generalist,Lead,Prism Networks,Education,"Los Angeles, CA",28-01-2026,synthetic,0,0.0524,94.8,Low Risk,0.0824175824175824,0.0824171295762111,0.0,0.0833333333333333,0.1077107710771077,0.0694736842105263,0.0037526804860614
29377F93,UX Designer,Mid-level,Catalyst Labs,Technology,"Dallas, TX",22-02-2026,synthetic,0,0.5336,46.6,High Risk,0.0906593406593406,0.0906588425338322,1.0,0.1666666666666666,0.4055044394439444,0.1221052631578947,0.0050294853466761
E8C2FC7B,Product Manager,Director,Jade Ventures,Retail,"Toronto, CA",07-02-2026,synthetic,0,0.0725,92.8,Low Risk,0.0549450549450549,0.0549475002884599,0.0,0.0833333333333333,0.2141214121412141,0.2799999999999999,0.0059864188706218
F5DCFF58,Business Analyst,Mid-level,Catalyst Studio,Logistics,"Boston, MA",26-03-2025,synthetic,1,0.9464,5.4,Ghost,0.9285714285714286,0.928569073796298,0.0,0.75,0.8080808080808081,0.7536842105263158,0.0998034310221586
61935AC2,Software Engineer,Junior,Forge Global,Logistics,"Los Angeles, CA",22-12-2025,synthetic,1,0.921,7.9,Ghost,0.184065934065934,0.1840704171955099,0.0,0.4166666666666666,0.9572957295729572,0.6652631578947369,0.0886347390993566
FCE4F8AE,Product Manager,Junior,Opus Consulting,Education,"Miami, FL",24-01-2026,synthetic,0,0.0679,93.2,Low Risk,0.0934065934065934,0.0934115746616777,0.0,0.0833333333333333,0.0551055105510551,0.1052631578947368,0.0043906361686919
F536EC13,DevOps Engineer,Principal,Quark Consulting,Finance,"Chicago, IL",15-01-2026,synthetic,0,0.4554,54.5,Moderate Risk,0.1181318681318681,0.118136713534541,1.0,0.0833333333333333,0.1182118211821182,0.0168421052631578,0.0004503216583273
FDAF30B7,Sales Executive,Junior,Axiom Labs,Logistics,"San Francisco, CA",16-12-2025,synthetic,1,0.9464,5.4,Ghost,0.2005494505494506,0.2005538431107521,0.0,0.6666666666666666,0.9326932693269326,0.911578947368421,0.1601143674052895
A216368A,QA Engineer,Lead,Echo Innovations,Education,"Boston, MA",29-12-2025,synthetic,1,0.9394,6.1,Ghost,0.1648351648351648,0.1648342591524222,1.0,0.6666666666666666,0.6648664866486648,0.9642105263157896,1.0
3D57275B,DevOps Engineer,Intern,Catalyst Labs,Technology,"Atlanta, GA",04-10-2025,synthetic,1,1.0,0.0,Ghost,0.4010989010989011,0.4010994445085467,1.0,0.6666666666666666,0.8169816981698169,0.6484210526315789,0.3477483917083631
C2CF76F5,Security Engineer,Principal,Axiom Works,Logistics,"London, UK",25-08-2025,synthetic,1,1.0,0.0,Ghost,0.5109890109890111,0.510986203372509,1.0,0.9166666666666666,0.7427742774277427,0.3494736842105263,0.0975696926375982
6D2040F3,Site Reliability Engineer,Mid-level,Helix Networks,Consulting,"Toronto, CA",21-02-2026,synthetic,0,0.513,48.7,High Risk,0.0164835164835164,0.0164834259152422,1.0,0.0,0.1347134713471346,0.0,0.0001358112937812
4C589890,Scrum Master,Director,Monolith Solutions,Consulting,"Austin, TX",25-06-2025,synthetic,1,1.0,0.0,Ghost,0.6785714285714286,0.6785731946527768,1.0,0.25,0.942194219421942,0.911578947368421,0.2405289492494639
08D08F30,Scrum Master,Lead,Forge Works,Healthcare,Remote,02-08-2025,synthetic,1,0.9464,5.4,Ghost,0.5741758241758242,0.5741754166185901,0.0,0.6666666666666666,0.7119711971197119,0.9284210526315788,0.9821300929235168
D132DF24,Technical Lead,Mid-level,Prism Labs,Manufacturing,"Denver, CO",25-01-2026,synthetic,0,0.1568,84.3,Low Risk,0.0906593406593406,0.0906588425338322,0.0,0.0,0.2816281628162816,0.1052631578947368,0.0135811293781272
973356BE,Software Engineer,Lead,Monolith Solutions,Consulting,"Boston, MA",20-02-2026,synthetic,0,0.3593,64.1,Moderate Risk,0.0686813186813186,0.0686864357888143,0.0,0.1666666666666666,0.4362268876887688,0.2799999999999999,0.0057183702644746
CD1EE6B2,Security Engineer,Senior,Helix Works,Consulting,"Berlin, DE",02-11-2025,synthetic,1,1.0,0.0,Ghost,0.3214285714285714,0.3214268053472234,1.0,0.75,0.8300830083008299,0.8231578947368421,0.2181915654038599
FFE34BED,Platform Engineer,Junior,Echo Innovations,Education,"London, UK",08-04-2025,synthetic,1,1.0,0.0,Ghost,0.8928571428571429,0.8928577315509256,1.0,0.9166666666666666,0.8325832583258326,0.4547368421052631,0.4996426018584703
AD768AB1,Site Reliability Engineer,Mid-level,Cascade Analytics,Education,Remote,01-04-2025,synthetic,1,0.9768,2.3,Ghost,0.9120879120879122,0.9120856478810556,1.0,0.3333333333333333,0.6810681068106811,0.263157894736842,0.0372587562544674
A34A65F7,QA Engineer,Junior,Forge Global,Logistics,"Seattle, WA",28-07-2025,synthetic,1,0.9464,5.4,Ghost,0.5879120879120879,0.5879143521189445,0.0,1.0,0.7099709970997099,0.3157894736842104,0.0439599714081486
F16F53F9,HR Generalist,Director,Neon Digital,Consulting,"Chicago, IL",16-01-2026,synthetic,0,0.6984,30.2,High Risk,0.195054945054945,0.1950566205680188,0.0,0.25,0.2634188728872887,0.0526315789473684,0.0012276626161543
64FB7F6C,ML Engineer,Senior,Ionic Consulting,Finance,"Berlin, DE",02-02-2026,synthetic,0,0.0859,91.4,Low Risk,0.1208791208791208,0.1208812039494288,0.0,0.0833333333333333,0.253439801980198,0.1389473684210526,0.0052421372408863
819352D2,Cloud Architect,Lead,Forge Intelligence,Finance,"Denver, CO",14-01-2026,synthetic,0,0.2845,71.6,Moderate Risk,0.1208791208791208,0.1208812039494288,0.0,0.0,0.0231023102310231,0.0336842105263157,0.0032558970693352
A93EAABC,Marketing Manager,Senior,Monolith Analytics,Media,"Phoenix, AZ",23-10-2025,synthetic,1,0.9464,5.4,Ghost,0.3489010989010989,0.3489046763479322,0.0,0.5833333333333333,0.8810881088108811,0.6484210526315789,0.1154395997140814
0EA8AC89,Scrum Master,Senior,Prism Analytics,Education,"New York, NY",30-01-2026,synthetic,0,0.071,92.9,Low Risk,0.0769230769230769,0.0769281487464354,0.0,0.0833333333333333,0.0488048804880488,0.2105263157894736,0.0062348105789849
DCD117F9,Full Stack Developer,Lead,Quark Systems,Education,"Denver, CO",14-01-2026,synthetic,0,0.1681,83.2,Low Risk,0.1208791208791208,0.1208812039494288,0.0,0.0,0.1894189418941894,0.191578947368421,0.0043352394567548
D8202A7E,Frontend Developer,Mid-level,Flux Studio,Finance,Remote,26-01-2026,synthetic,0,0.4879,51.2,Moderate Risk,0.0879120879120879,0.0879143521189444,1.0,0.0,0.021002100210021,0.0,0.001518942101501
BE9DB151,Sales Executive,Junior,Meridian Collective,Retail,"Boston, MA",14-04-2025,synthetic,1,0.9464,5.4,Ghost,0.8763736263736265,0.8763743056356835,0.0,0.5833333333333333,0.7351735173517351,0.6842105263157895,0.1213965332380271
254E896C,Cloud Architect,Principal,Helix Ventures,Retail,"Berlin, DE",02-02-2026,synthetic,0,0.3147,68.5,Moderate Risk,0.0686813186813186,0.0686864357888143,1.0,0.0,0.1269126912691269,0.1052631578947368,0.0052421372408863
3D6D4634,Business Analyst,Senior,Helix Works,Consulting,"Austin, TX",19-10-2025,synthetic,1,1.0,0.0,Ghost,0.3598901098901099,0.3598908797204411,1.0,1.0,0.8718871887188718,0.5263157894736842,0.0945916726233023
491817BE,Business Analyst,Junior,Helix Global,Finance,"Denver, CO",05-02-2026,synthetic,0,0.2651,73.5,Moderate Risk,0.0989010989010989,0.0989005554914533,0.0,0.1666666666666666,0.2959173857385738,0.2968421052631579,0.0060757684060042
E9BD9D62,Operations Manager,Principal,Monolith Solutions,Consulting,"Seattle, WA",02-05-2025,synthetic,1,0.9337,6.6,Ghost,0.826923076923077,0.8269240278899568,0.0,0.5,0.7002700270027002,0.2273684210526315,0.1333095067905647
C353B38D,Full Stack Developer,Intern,Helix Digital,Logistics,Remote,29-01-2026,synthetic,0,0.164,83.6,Low Risk,0.0796703296703296,0.0796726391613232,0.0,0.0,0.0601060106010601,0.2968421052631579,0.0087169406719085
74AC1B4B,Security Engineer,Director,Jade Innovations,Technology,"Denver, CO",31-01-2026,synthetic,0,0.1997,80.0,Low Risk,0.1346153846153846,0.1346201394497832,0.0,0.0833333333333333,0.2178392599259926,0.191578947368421,0.0039313795568263
42BB3AD1,Backend Developer,Director,Catalyst Labs,Technology,"New York, NY",17-02-2026,synthetic,0,0.2761,72.4,Moderate Risk,0.0906593406593406,0.0906588425338322,0.0,0.1666666666666666,0.4013762786278627,0.1389473684210526,0.0120496783416726
B90AAE57,Site Reliability Engineer,Director,Arch Group,Manufacturing,"Berlin, DE",29-07-2025,synthetic,1,1.0,0.0,Ghost,0.5851648351648352,0.5851616199910991,1.0,0.5833333333333333,0.9382938293829384,1.0,0.2628663330950679
38B19886,Frontend Developer,Senior,Monolith Solutions,Consulting,"Los Angeles, CA",26-03-2025,synthetic,1,1.0,0.0,Ghost,0.9285714285714286,0.928569073796298,1.0,0.4166666666666666,0.99019901990199,0.6484210526315789,0.3477483917083631
64EC2E2F,Cloud Architect,Junior,Lynx Intelligence,Retail,"Toronto, CA",21-01-2026,synthetic,0,0.51,49.0,High Risk,0.1016483516483516,0.1016532876192987,1.0,0.0,0.1934193419341933,0.1747368421052631,0.0207290922087205
7F830E18,DevOps Engineer,Principal,Flux Partners,Technology,"Berlin, DE",15-02-2026,synthetic,0,0.2301,77.0,Low Risk,0.0329670329670329,0.0329668518304844,0.0,0.0,0.1564156415641564,0.0,6.254467476769115e-05
731B4746,Data Engineer,Lead,Catalyst Partners,Healthcare,"Toronto, CA",01-02-2026,synthetic,0,0.0481,95.2,Low Risk,0.0714285714285714,0.0714309262037021,0.0,0.0833333333333333,0.1304130413041304,0.1052631578947368,0.0082201572551822
0E835172,Backend Developer,Director,Quark Solutions,Media,"San Francisco, CA",24-04-2025,synthetic,1,1.0,0.0,Ghost,0.848901098901099,0.8488964346349747,1.0,0.25,0.7962796279627963,0.8421052631578947,0.2226590421729807
640355AD,Data Engineer,Director,Vortex Networks,Consulting,"Phoenix, AZ",31-01-2026,synthetic,0,0.1429,85.7,Low Risk,0.0741758241758241,0.07417541661859,0.0,0.0,0.0142014201420142,0.1578947368421052,0.0054279842744817
FD24D359,Data Scientist,Intern,Monolith Consulting,Finance,"New York, NY",06-06-2025,synthetic,1,1.0,0.0,Ghost,0.7307692307692308,0.7307679628133913,1.0,0.75,0.8960896089608961,0.8421052631578947,0.1482013938527519
F3D42FC7,Full Stack Developer,Senior,Stellar Solutions,Consulting,"Atlanta, GA",22-02-2026,synthetic,0,0.2801,72.0,Moderate Risk,0.0137362637362637,0.0137389355003543,0.0,0.0,0.078007800780078,0.3157894736842104,0.0064331665475339
C6E0A73A,Full Stack Developer,Intern,Ionic Platforms,Education,"London, UK",19-03-2025,synthetic,1,0.9464,5.4,Ghost,0.947802197802198,0.947796990126428,0.0,0.25,0.9253925392539252,0.6842105263157895,0.731951393852752
79E712EA,Financial Analyst,Intern,Vertex Partners,Logistics,"San Francisco, CA",18-01-2026,synthetic,0,0.0405,96.0,Low Risk,0.1098901098901098,0.1098950005769199,0.0,0.0833333333333333,0.2253225322532253,0.1747368421052631,0.0055923874195854
8F2B7D67,HR Generalist,Mid-level,Forge Works,Healthcare,"New York, NY",09-11-2025,synthetic,1,0.9464,5.4,Ghost,0.3021978021978022,0.3021988890170933,0.0,0.3333333333333333,0.7284728472847285,0.4736842105263157,0.5175125089349535
7724FB88,Platform Engineer,Director,Axiom Studio,Technology,"Chicago, IL",13-05-2025,synthetic,1,0.9464,5.4,Ghost,0.7967032967032968,0.7967016664743601,0.0,0.6666666666666666,0.9228922892289227,0.7705263157894737,0.2047891350964975
1AA56BC2,Data Engineer,Director,Axiom Works,Logistics,Remote,13-10-2025,synthetic,1,1.0,0.0,Ghost,0.3763736263736264,0.3763743056356833,1.0,0.8333333333333333,0.7954795479547954,1.0,0.2673338098641887
14048A78,Software Engineer,Mid-level,Jade Systems,Finance,"Boston, MA",17-05-2025,synthetic,1,1.0,0.0,Ghost,0.7857142857142858,0.7857154631018513,1.0,0.6666666666666666,0.8008800880088007,0.5263157894736842,0.5711222301644031
8613F095,Software Engineer,Junior,Neon Digital,Consulting,"Denver, CO",09-04-2025,synthetic,1,0.9768,2.3,Ghost,0.8901098901098902,0.8901049994230802,1.0,0.5833333333333333,0.8653865386538653,0.263157894736842,0.0372587562544674
F5ABABAF,Marketing Manager,Senior,Flux Labs,Retail,"Miami, FL",03-02-2026,synthetic,0,0.0533,94.7,Low Risk,0.0659340659340659,0.0659337036609689,0.0,0.0,0.1425142514251424,0.1389473684210526,0.0045407433881343
4EE691AB,Data Scientist,Director,Cascade Analytics,Education,"San Francisco, CA",15-06-2025,synthetic,1,1.0,0.0,Ghost,0.7060439560439561,0.7060428239405279,1.0,0.4166666666666666,0.71017101710171,0.7536842105263158,0.0998034310221586
C382A138,Technical Lead,Principal,Neon Studio,Media,"Los Angeles, CA",17-01-2026,synthetic,0,0.195,80.5,Low Risk,0.1126373626373626,0.1126394909918077,0.0,0.0833333333333333,0.0368036803680368,0.0168421052631578,0.0017217655468191
AAB6A4E5,Full Stack Developer,Lead,Vector Global,Technology,"Miami, FL",21-02-2026,synthetic,0,0.4532,54.7,Moderate Risk,0.0164835164835164,0.0164834259152422,1.0,0.0,0.2913291329132913,0.0336842105263157,0.0011660114367405
1AFAF27F,Sales Executive,Director,Catalyst Capital,Retail,"Chicago, IL",04-02-2026,synthetic,0,0.0703,93.0,Low Risk,0.0631868131868131,0.063189213246081,0.0,0.0,0.308030803080308,0.0694736842105263,0.0021068620443173
EECF2AD3,UX Designer,Intern,Neon Partners,Healthcare,Remote,15-12-2025,synthetic,1,1.0,0.0,Ghost,0.2032967032967033,0.2032983335256399,1.0,0.5,0.9016901690169016,0.5431578947368422,0.2941386704789135
9CBE3FFD,HR Generalist,Mid-level,Helix Digital,Logistics,"Miami, FL",11-02-2026,synthetic,0,0.356,64.4,Moderate Risk,0.0439560439560439,0.043961296915951,1.0,0.0833333333333333,0.0891089108910891,0.1389473684210526,0.0141770907791279
293D4552,Marketing Manager,Principal,Helix Global,Finance,"Seattle, WA",15-10-2025,synthetic,1,0.9464,5.4,Ghost,0.3708791208791209,0.37087708309295,0.0,0.6666666666666666,0.8126812681268126,0.4736842105263157,0.0640636168691922
C9BE9414,DevOps Engineer,Intern,Monolith Studio,Retail,"Austin, TX",28-11-2025,synthetic,1,0.9301,7.0,Ghost,0.25,0.2500041208564788,0.0,0.8333333333333333,0.6864686468646864,0.2799999999999999,0.3209435310936383
18D91C89,Cloud Architect,Principal,Grid Systems,Retail,"Atlanta, GA",28-06-2025,synthetic,1,1.0,0.0,Ghost,0.6703296703296704,0.6703314816951557,1.0,0.3333333333333333,0.9746974697469748,0.4905263157894736,0.0886347390993566
F0927D18,Site Reliability Engineer,Lead,Ionic Group,Finance,"Toronto, CA",20-01-2026,synthetic,0,0.1455,85.5,Low Risk,0.1043956043956044,0.1043977780341866,0.0,0.0,0.2087208720872087,0.263157894736842,0.013094174410293
BA832F5F,HR Generalist,Senior,Jade Ventures,Retail,"London, UK",14-02-2026,synthetic,0,0.1668,83.3,Low Risk,0.0357142857142857,0.0357195839583299,0.0,0.0833333333333333,0.2394239423942394,0.0,0.0005620085775553
9EFD41CD,QA Engineer,Intern,Neon Dynamics,Technology,"Denver, CO",20-09-2025,synthetic,1,1.0,0.0,Ghost,0.4395604395604396,0.4395635188817644,1.0,1.0,0.6850685068506851,0.5957894736842105,0.1601143674052895
4656AAC6,Backend Developer,Lead,Monolith Consulting,Finance,"Miami, FL",28-03-2025,synthetic,1,0.9464,5.4,Ghost,0.9230769230769232,0.9230718512535646,0.0,0.6666666666666666,0.886088608860886,0.3494736842105263,0.0975696926375982
55165285,HR Generalist,Intern,Prism Innovations,Retail,"Boston, MA",14-05-2025,synthetic,1,1.0,0.0,Ghost,0.793956043956044,0.7939571760594724,1.0,1.0,0.9332933293329332,0.4547368421052631,0.2494639027877055
DD38F8DD,Security Engineer,Principal,Flux Studio,Finance,"Boston, MA",21-02-2026,synthetic,0,0.1055,89.5,Low Risk,0.0164835164835164,0.0164834259152422,0.0,0.0,0.2632263226322632,0.191578947368421,0.0075822015725518
DD2D88F8,Technical Lead,Senior,Pulse Collective,Manufacturing,"Chicago, IL",22-11-2025,synthetic,1,1.0,0.0,Ghost,0.2664835164835165,0.266487546771721,1.0,0.5,0.6598659865986599,0.4021052631578947,0.1109721229449606
C705D821,Security Engineer,Director,Ridge Studio,Media,"Boston, MA",26-02-2026,synthetic,0,0.3098,69.0,Moderate Risk,0.0027472527472527,0.0027527321278454,0.0,0.0,0.2246224622462246,0.2442105263157895,0.0151697641172265
BB977DEE,Frontend Developer,Senior,Pinnacle Technologies,Retail,"Chicago, IL",29-06-2025,synthetic,1,0.9724,2.8,Ghost,0.6675824175824177,0.6675787495673102,1.0,0.9166666666666666,0.9689968996899688,0.2273684210526315,0.0327912794853466
CC7A5BE9,Backend Developer,Junior,Ridge Consulting,Retail,"Dallas, TX",11-02-2026,synthetic,0,0.0638,93.6,Low Risk,0.0439560439560439,0.043961296915951,0.0,0.0833333333333333,0.152015201520152,0.0526315789473684,0.0042494639027877
434A8105,Data Analyst,Senior,Zenith Dynamics,Healthcare,"Chicago, IL",24-01-2026,synthetic,0,0.0826,91.7,Low Risk,0.0934065934065934,0.0934115746616777,0.0,0.0,0.1385138513851385,0.2105263157894736,0.0044969621157969
3A8B0F59,Operations Manager,Lead,Forge Dynamics,Finance,"Denver, CO",26-01-2026,synthetic,0,0.2039,79.6,Low Risk,0.0879120879120879,0.0879143521189444,0.0,0.0,0.0583058305830583,0.3157894736842104,0.0092128305932809
EC476DE8,QA Engineer,Lead,Helix Works,Consulting,"Boston, MA",14-01-2026,synthetic,0,0.5933,40.7,High Risk,0.184065934065934,0.1840704171955099,0.0,0.0833333333333333,0.4719483138313831,0.2105263157894736,0.0062348105789849
3B7DFA15,DevOps Engineer,Intern,Pinnacle Studio,Consulting,"Boston, MA",28-06-2025,synthetic,1,1.0,0.0,Ghost,0.6703296703296704,0.6703314816951557,1.0,1.0,0.8395839583958395,0.5957894736842105,0.6426018584703359
4F7AEAF5,Data Scientist,Lead,Prism Analytics,Education,"Los Angeles, CA",15-02-2026,synthetic,0,0.1843,81.6,Low Risk,0.0329670329670329,0.0329668518304844,0.0,0.0,0.2404240424042404,0.3157894736842104,0.0092128305932809
E4561702,Software Engineer,Senior,Ionic Analytics,Manufacturing,Remote,26-09-2025,synthetic,1,1.0,0.0,Ghost,0.4230769230769231,0.4230800929665221,1.0,0.5833333333333333,0.6914691469146914,0.7536842105263158,0.0998034310221586
2B40088D,Frontend Developer,Lead,Vortex Systems,Retail,"Atlanta, GA",11-02-2026,synthetic,0,0.0931,90.7,Low Risk,0.0439560439560439,0.043961296915951,0.0,0.0,0.3032303230323032,0.263157894736842,0.0094111865618298
0962DE88,Frontend Developer,Lead,Catalyst Platforms,Media,"Berlin, DE",15-01-2026,synthetic,0,0.1431,85.7,Low Risk,0.1181318681318681,0.118136713534541,0.0,0.0833333333333333,0.2569256925692569,0.2968421052631579,0.0073695496783416
A2306D59,Cloud Architect,Lead,Meridian Capital,Retail,"Austin, TX",30-11-2025,synthetic,1,0.9464,5.4,Ghost,0.2445054945054945,0.2445068983137455,0.0,1.0,0.705070507050705,0.3326315789473684,0.1869192280200143
