job_id,title,seniority,company,industry,company_size,location,posted_date,listing_age_days,salary,salary_missing,repost_count,repost_interval_days,company_open_roles,company_closed_roles,closure_ratio,hiring_velocity,role_recycling_score,engagement_latency,status,listing_longevity_ratio,open_close_ratio,is_ghost,source,raw_description_snippet,avg_listing_age
C227480D,Senior Product Manager,Senior,Transsion,IT Jobs,unknown,"Noida, Ghaziabad",2026-02-28,1,,1,0,0,3,0,0.0,0.25,0.0,0,open,0.0333,0.0333,-1,adzuna_api,"Senior AI Product Manager About the Role We’re building toward a bold ambition: becoming India’s leading AI ecosystem brand . As a Senior AI Product Manager , you’ll shape and scale AI-powered experiences used by millions of users across India , with a strong focus on real-world impact —from empower",6.333333333333333
11BAC2AC,Product Manager - Backend,Lead,Bright Money,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-10,19,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.6333,0.6333,-1,adzuna_api,"About Bright Money Bright Money is a Consumer FinTech for middle-income consumers. It brings together SaaS products to help consumers build credit, manage their debt, and get access to suitable loans and credit cards. These are the major financial needs of middle-income consumers living paycheck-to-",19.0
97A0EF2F,Technical Product Manager,Lead,Dispatch Network,Engineering Jobs,unknown,India,2026-03-01,0,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.0,0.0,-1,adzuna_api,"Technical Product Manager (TPM) Location: Pune, India (On-site) Type: Full-Time Experience: 3–5 years (flexible based on depth) About Dispatch Network Dispatch Network is building the most efficient last-mile network, through proprietary AI models. This is not a lightweight consumer app. We are look",0.0
139828E5,Product Manager – Dermatology,Lead,Zydus Group,"PR, Advertising & Marketing Jobs",unknown,"Mumbai, Maharashtra",2026-02-17,12,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.4,0.4,-1,adzuna_api, Role: Product Manager / Group Product Manager – Dermatology  Experience: 2 years (must have at least 1 year of experience in handling Dermatology portfolio)  Location: (Mumbai) Why Join Us? ✨ Lead a high-value Dermatology brand ✨ Be part of a fast-expanding therapy area ✨ Work with an innovation-dr,12.0
2692DE08,Senior Product Manager,Senior,AppsForBharat,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-10,19,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.6333,0.6333,-1,adzuna_api,"Role Description As Senior Product Manager , you’ll own the product lifecycle end-to-end—from vision to execution. You’ll work with leadership to define the roadmap, drive data-backed decisions, and deliver impactful experiences for millions of users. This is a high-ownership role, requiring strateg",19.0
B90AB915,Associate Product Manager,Junior,airtel,IT Jobs,unknown,India,2026-02-08,21,,1,0,0,4,0,0.0,0.33,0.0,0,open,0.7,0.7,-1,adzuna_api,"Associate Product Manager (Fintech / Ecommerce) About the role We’re looking for an Associate Product Manager who loves getting their hands dirty with data, asks uncomfortable questions, and doesn’t take dashboards at face value. This role sits at the intersection of product, data, tech, and busines",19.75
4EFBF04D,Manager Product Management,Lead,Kovai.co,IT Jobs,unknown,"Coimbatore, Tamil Nadu",2026-02-17,12,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.4,0.4,-1,adzuna_api,"Kovai.co is a catalyst, sparking a revolution in the world of enterprise software and B2B SaaS, we are a technology powerhouse delivering best-in-class enterprise software and game-changing SaaS solutions across industries. At Kovai.co , we're rewriting the B2B landscape by empowering over 2,500 bus",12.0
D4DEAB91,Agent Product Manager,Lead,Ema,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-17,12,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.4,0.4,-1,adzuna_api,"About Ema Ema is at the forefront of the agentic AI revolution, empowering enterprises to reimagine how work gets done. Our platform enables organizations to design, deploy, and manage fleets of AI employees—multi-agent systems with rich human-in-the-loop interfaces—that automate complex workflows, ",12.0
C9B6DB80,Derivative Product Manager,Lead,Arihant Capital Markets Ltd,IT Jobs,unknown,"Mumbai, Maharashtra",2026-02-17,12,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.4,0.4,-1,adzuna_api,"Hiring Alert: Derivative Product Manager at Arihant Capital!  If you thrive at the intersection of trading, technology, and product ownership—and love building products traders actually use—this one’s for you. Arihant Capital Markets Limited is a trusted name in India’s capital markets, committed to",12.0
ADDBA904,Senior Product Manager,Senior,EdgeVerve,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-08,21,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.7,0.7,-1,adzuna_api,"Job Title: Senior Product Manager Location: Bangalore and Pune We are looking for a strategic and technically savvy Product Manager to lead AI-First initiatives within our AINext Platform team. This role focuses on creating scalable, impactful AI solutions by partnering closely with data scientists,",21.0
0A3BBDC4,Senior Product Manager,Senior,Aviatrix,IT Jobs,unknown,"Bangalore, Karnataka",2026-01-16,44,,1,0,0,1,0,0.0,0.08,0.0,0,open,1.4667,1.4667,-1,adzuna_api,"WHO WE ARE: Aviatrix® is the cloud network security company trusted by more than 500 of the world’s leading enterprises. As cloud infrastructures become more complex and costly, the Aviatrix Cloud Network Security platform gives companies back the power, control, security, and simplicity they need t",44.0
63F92681,Product Manager (B2C),Lead,Rupeek,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-20,9,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.3,0.3,-1,adzuna_api,"About Rupeek: Rupeek, established in 2015 and headquartered in Bangalore, stands as India's leading asset-backed digital lending fintech platform. Committed to making credit accessible to Indians in a fair and convenient manner, Rupeek pioneers innovative financial products focused on monetizing Ind",9.0
1F9756D2,Head of Product Management,Lead,Mount Talent Consulting Pvt Ltd.,IT Jobs,unknown,"Mumbai, Maharashtra",2026-02-24,5,,1,0,0,5,0,0.0,0.42,0.0,0,open,0.1667,0.1667,-1,adzuna_api, We’re Hiring | Head of Product – Core Banking (18–23 Years) We’re looking for a highly seasoned Product Leader with deep expertise in Core Banking Systems to join a top-tier software product company serving global financial institutions. If you’ve spent years building world-class banking products a,10.2
E73036F5,AI Product Manager,Lead,Billeasy,IT Jobs,unknown,"Mumbai, Maharashtra",2026-02-20,9,,1,0,0,3,0,0.0,0.25,0.0,0,open,0.3,0.3,-1,adzuna_api,"Designation: AI Product Manager Location: Mumbai (Versova) Experience Required: 5 Years Package Range: Rs.12,00,000/- to 15,00,000/- LPA At Billeasy, we are not just building a team, we are building a troop. No mass hiring. No revolving door. Just real people, real passion, and a place you can actua",454.0
5F3B17F0,Staff Product Manager,Senior,Chargebee,Accounting & Finance Jobs,unknown,"Chennai, Tamil Nadu",2026-02-27,2,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.0667,0.0667,-1,adzuna_api,"Staff Product Manager (Revenue Accounting Suite) About Chargebee: Chargebee is a subscription billing and revenue management platform powering some of the fastest-growing brands around the world today, including Calendly, Hopin, Pret-a-Manger, Freshworks, Okta, Study.com and others. Thousands of Saa",9.0
6B72E084,DevSecOps Product Manager,Lead,Sodexo,IT Jobs,unknown,India,2026-02-28,1,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.0333,0.0333,-1,adzuna_api,"This Product Manager role is focused on delivering impactful internal DevSecOps capabilities as both a product and a set of capabilities. The role is designed to emphasize user-centricity, adoption, and value delivery, which are core to product management. Key Responsibilities: Scope the product and",13.5
0EB8F071,Lead Product Manager,Lead,Recro,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-21,8,,1,0,0,9,0,0.0,0.75,0.0,0,open,0.2667,0.2667,-1,adzuna_api,"The Role We're looking for a passionate hands-on Product Manager to join our growing team and lead the evolution of our AI recruitment platform. In this role, you'll drive product strategy, work closely with customers to understand their needs, collaborate with engineering to build exceptional featu",13.11111111111111
AEF5C1A6,Product Management Consultant,Mid-level,Webologix Ltd/ INC,IT Jobs,unknown,India,2025-12-20,71,,1,0,0,1,0,0.0,0.08,0.0,0,open,2.3667,2.3667,-1,adzuna_api,"Job Position: Product Management Consulting With Banking Domain Job Type: Full-Time Location: Pune. Experience: 10 Years Mandatory Skills: Product Management, Payments Workflow, Property risk, Banking Domain, Skills Required • Understand the stated and unstated needs of the customer to develop the p",71.0
8782E64B,Senior Product Manager,Senior,EazyDiner,IT Jobs,unknown,India,2026-02-20,9,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.3,0.3,-1,adzuna_api,"About EazyDiner EazyDiner is India’s leading dining & restaurant reservation platform, focused on delivering seamless table bookings, curated restaurant discovery, dining rewards, and premium customer experiences through innovative technology. Role Overview As a Senior Product Manager , you will own",9.0
12B9AAA8,"Product Manager, Platform",Lead,JoVE,Engineering Jobs,unknown,"Delhi, India",2026-02-20,9,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.3,0.3,-1,adzuna_api,"JoVE is the world-leading producer and provider of video solutions with a mission to accelerate scientific research and education. Trusted by 1,000 universities and leading biopharma companies such as Harvard, MIT, Yale and Pfizer, we are building the most impactful EdTech content platform globally.",9.0
A5AD93E8,Travel Product Manager,Lead,Hi Tours Group,Travel Jobs,unknown,India,2026-02-10,19,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.6333,0.6333,-1,adzuna_api,"Job Title: Product & Contracting Manager Department: B2B Hi DMC India Location: Gurugram, Haryana Employment Type: Full-Time About Us: Hi DMC India is the B2B Destination Management Company division of the Hi Group, focused on delivering outstanding travel solutions and holiday packages for travel p",19.0
13CA1375,Senior Product Manager,Senior,Datacultr,IT Jobs,unknown,India,2026-01-29,31,,1,0,0,2,0,0.0,0.17,0.0,0,open,1.0333,1.0333,-1,adzuna_api,"ABOUT US Datacultr is a global Digital Operating System for Risk Management and Debt Recovery, we drive Collection Efficiencies, Reduce Delinquencies and Non-Performing Loans (NPL’s). Datacultr is a Digital-Only provider of Consumer Engagement, Recovery and Collection Solutions, helping Consumer Len",63.0
EE7D5098,Senior Product Manager,Senior,GoodScore,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-10,19,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.6333,0.6333,-1,adzuna_api,"Company Overview: GoodScore is on a mission to make financial literacy and credit access simple, actionable, and inclusive for over 150 million Indians who are credit-underserved. From starting personalized credit consulting in 2023 to now, empowering over 1 million users to take control of their cr",19.0
7AA3DDF6,Salesforce Product Manager,Lead,Persistent Systems,IT Jobs,unknown,India,2026-02-18,11,,1,0,0,6,0,0.0,0.5,0.0,0,open,0.3667,0.3667,-1,adzuna_api,"About Position: Collaborate with our Customers and Partners during project cycle to share their extensive knowledge of the Quote to Cash solutions, preferably on Salesforce CPQ experience in business solution, functional requirements, information and data architecture, quote to cash integration, con",13.166666666666666
0094967F,Senior Product Manager,Senior,Matrimony.com Limited,IT Jobs,unknown,"Chennai, Tamil Nadu",2026-02-17,12,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.4,0.4,-1,adzuna_api,Designation Title Senior Product Manager Reporting to Chief Product Officer (CPO) About Matrimony.com Matrimony.com Ltd is India’s largest WedTech company and the first pure‑play consumer internet business in the category to be publicly listed. What started as matchmaking has evolved into a multi‑ve,7.5
4C53EC19,Global Product Manager,Lead,ACG World,Engineering Jobs,unknown,"Mumbai, Maharashtra",2026-02-17,12,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.4,0.4,-1,adzuna_api,"Role Purpose The Global Product Manager will drive ACG Worldwide’s efforts in identifying, evaluating, and building breakthrough technologies aligned to ACG’s strategic priorities across pharma manufacturing, packaging, and industrial automation ecosystems. This role requires a strong foundation in ",16.5
82DBC37D,Senior Product Manager,Senior,OLX India,IT Jobs,unknown,India,2026-01-16,44,,1,0,0,2,0,0.0,0.17,0.0,0,open,1.4667,1.4667,-1,adzuna_api,"At OLX India , we’re on a mission to redefine e-commerce by building an inclusive, high-trust, and user-centric marketplace. Whether it's a small business listing industrial equipment or an individual trading used goods, we serve millions of users across both B2B and B2C journeys . We're now looking",44.0
850429F0,Associate Product Manager,Junior,AB InBev GCC India,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-03,26,,1,0,0,5,0,0.0,0.42,0.0,0,open,0.8667,0.8667,-1,adzuna_api,"Dreaming big is in our DNA. It’s who we are as a company. It’s our culture. It’s our heritage. And more than ever, it’s our future. A future where we’re always looking forward. Always serving up new ways to meet life’s moments. A future where we keep dreaming bigger. We look for people with passion,",24.0
0CA9A8C9,AI Product Manager,Lead,Ctruh,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-25,4,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.1333,0.1333,-1,adzuna_api,"Role: AI Product Manager Company: Ctruh Location: Bengaluru Experience: 5 Years in Product Management with hands-on AI/ML coding experience Role Overview: Ctruh is looking for a technically sharp AI Product Manager who can sit at the intersection of deep AI/ML knowledge, hands-on engineering, and pr",4.0
6B4EE3C7,Assistant Product Manager,Lead,MSN Laboratories,"PR, Advertising & Marketing Jobs",unknown,"Hyderabad, Telangana",2026-02-08,21,,1,0,0,3,0,0.0,0.25,0.0,0,open,0.7,0.7,-1,adzuna_api,"Role & responsibilities Reporting to: Marketing Head Location: Hyderabad Position Description: The incumbent of the role will be defining and driving specific therapeutic area (TA) and brand strategies, focusing on product growth, lifecycle management, and forecasting revenue and operating expenses ",13.666666666666666
2ABBBB4D,Senior Product Manager,Senior,MSN Laboratories,"PR, Advertising & Marketing Jobs",unknown,"Mumbai, Maharashtra",2026-02-17,12,,1,0,0,3,0,0.0,0.25,0.0,0,open,0.4,0.4,-1,adzuna_api,"Role & responsibilities Reporting to: Marketing Head Location: Mumbai Position Description: The incumbent of the role will be defining and driving specific therapeutic area (TA) and brand strategies, focusing on product growth, lifecycle management, and forecasting revenue and operating expenses to ",13.666666666666666
BDCEB0FB,AI Product Manager,Lead,Ujjivan Small Finance Bank,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-11,18,,1,0,0,3,0,0.0,0.25,0.0,0,open,0.6,0.6,-1,adzuna_api,"JOB DESCRIPTION The AI Product Manager will be responsible for defining, governing, and delivering AI-driven solutions across the bank under the AI Centre of Excellence. The role ensures that AI initiatives are business-led, value-focused, and compliant, moving systematically from ideation to produc",16.0
6AFDE99A,Associate Product Manager,Junior,Landmark Group,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-05,24,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.8,0.8,-1,adzuna_api,"We’re looking for a dynamic and driven Product managers to join our team at Landmark Group, based in Bangalore. Experience: 2 to 4 years Notice Period: Immediate Joiners. Eligibility & Qualifications: You have 2-4 years of experience working on building products or problem solving (Analytics backgro",24.0
046BE15B,AI Product Manager,Lead,HCLTech,IT Jobs,unknown,"Hyderabad, Telangana",2026-02-03,26,,1,0,0,11,0,0.0,0.92,0.0,0,open,0.8667,0.8667,-1,adzuna_api,"We are seeking an AI Product Manager to lead the strategy, development, and lifecycle management of AI-powered products and platforms. This role bridges business objectives, user needs, data science, and engineering to deliver scalable, ethical, and high-impact AI solutions. The ideal candidate has ",13.545454545454543
273CF595,Senior Product Manager,Senior,StockGro,IT Jobs,unknown,"Bangalore, Karnataka",2025-12-18,73,,1,0,0,2,0,0.0,0.17,0.0,0,open,2.4333,2.4333,-1,adzuna_api,"Company Vision StockGro is an investment advisory and knowledge platform that connects users with SEBI-registered experts to explore advanced investment strategies. It empowers users to master trading and investing through insightful market analysis, expert recommendations, and AI-powered research t",42.5
5746452B,Associate Product Manager,Junior,Classplus,IT Jobs,unknown,"Noida, Ghaziabad",2026-02-20,9,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.3,0.3,-1,adzuna_api,"About Us: We are a revolutionary B2B Ed-Tech startup based out of Noida, India. We help educators and content creators embark on their digital teaching journeys by providing them with a platform that empowers them to seamlessly transition online, offering live classes, storage solutions, transaction",9.0
31B264A8,Senior Product Manager,Senior,Stupa Sports,IT Jobs,unknown,India,2026-02-27,2,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.0667,0.0667,-1,adzuna_api,"Company Overview Stupa Sports Analytics is building the category-defining, full-stack platform for racquet sports, combining SaaS, media, analytics, and AI to transform how federations, leagues, clubs, and athletes operate, engage, and grow. We work closely with international federations, major leag",2.0
B8386446,Product Management Specialist,Mid-level,Datacultr,Accounting & Finance Jobs,unknown,India,2025-11-26,95,,1,0,0,2,0,0.0,0.17,0.0,0,open,3.1667,3.1667,-1,adzuna_api,"ABOUT US Datacultr is a global Digital Operating System for Risk Management and Debt Recovery, we drive Collection Efficiencies, Reduce Delinquencies and Non-Performing Loans (NPL’s). Datacultr is a Digital-Only provider of Consumer Engagement, Recovery and Collection Solutions, helping Consumer Len",63.0
94FF4D7D,Senior Product Manager,Senior,Ema,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-17,12,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.4,0.4,-1,adzuna_api,"About the Company Ema is building the next generation AI technology to empower every employee in the enterprise to be their most creative and productive. Our proprietary tech allows enterprises to delegate most repetitive tasks to Ema, the Universal AI employee. We are founded by ex-Google, Coinbase",12.0
663517FC,Principal Product Manager,Senior,Doceree,IT Jobs,unknown,"Noida, Ghaziabad",2026-02-20,9,,1,1,0,2,0,0.0,0.17,0.0345,0,open,0.3,0.3,-1,adzuna_api,"Principal Product Manager (Publisher AI Suite) About Doceree: Doceree is the only Healthcare OS in the pharma ecosystem. As the first global network of physician-only platforms for programmatic messaging, Doceree is transforming the digital communication landscape in the global healthcare industry. ",9.0
675ADD1D,Product Manager - Earnings,Lead,Airtel Payments Bank,Accounting & Finance Jobs,unknown,India,2026-02-28,1,,1,0,0,3,0,0.0,0.25,0.0,0,open,0.0333,0.0333,-1,adzuna_api,"About Us: Airtel Payments Bank, India's first payments bank is a completely digital and paperless bank. The bank aims to take basic banking services to the doorstep of every Indian by leveraging Airtel's vast retail network in a quick and efficient manner. At Airtel Payments Bank, we’re transforming",15.666666666666666
7A18FD25,Senior Product Manager,Senior,Quantiphi,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-09,20,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.6667,0.6667,-1,adzuna_api,"About the Company We are building an enterprise-grade platform that enables customers to design, deploy, and operate AI agents at scale. About the Role As the Senior Technical Product Owner, you will own the end-to-end product roadmap and delivery of core platform capabilities, working deeply with e",20.0
B8C1D069,Product Manager-Lending,Lead,Innopay,Accounting & Finance Jobs,unknown,"Bangalore, Karnataka",2026-02-28,1,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.0333,0.0333,-1,adzuna_api,"Job Overview: The Product Manager Lending acts as a single point of contact across Sales, Marketing, Credit, Technology, and External Lenders. The role is responsible for developing, managing, and scaling lending products to drive business growth and profitability. They own the product lifecycle end",1.0
8BD19A9F,Associate Product Manager,Junior,Airtel Digital,Engineering Jobs,unknown,India,2026-02-22,7,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.2333,0.2333,-1,adzuna_api,"We are looking for a Product Manager with deep customer empathy, strong business acumen, and a data-driven mindset. If you have been in any market, you will notice people on the ground wearing Airtel shirts serving customers to install new services, or fix problems. These are our frontline who deliv",7.0
4B9E0704,Product Manager RCM,Lead,IKS Health,IT Jobs,unknown,"Navi Mumbai, Maharashtra",2026-02-17,12,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.4,0.4,-1,adzuna_api,"About IKS Health IKS Health enables the enhanced delivery of exceptional healthcare for today’s practicing clinicians, medical groups and health systems. Supporting healthcare providers through every function of the patient visit, IKS Health is a go-to resource for organizations looking to effective",12.0
ACF8EDC9,Associate Product Manager,Junior,LehLah,IT Jobs,unknown,"Mumbai, Maharashtra",2026-02-08,21,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.7,0.7,-1,adzuna_api,"We’re looking for an Associate Product Manager who is curious, analytical, and excited about building products that users love. This role is ideal for someone early in their PM journey who wants hands-on exposure across the full product lifecycle - from problem discovery to shipping and iteration. Y",16.5
7AD8F73C,Cloud Product Manager,Lead,airtel,IT Jobs,unknown,India,2026-02-04,25,,1,0,0,4,0,0.0,0.33,0.0,0,open,0.8333,0.8333,-1,adzuna_api,"Airtel Cloud is at the forefront of enabling enterprises to transform into digital-first, future-ready organizations. Recognizing that the strategic utilization of private, public, and hybrid cloud environments is paramount to achieving this, Airtel Cloud offers a comprehensive suite of solutions de",19.75
2EA0BF2C,Technical Product Manager,Lead,IDfy,IT Jobs,unknown,"Mumbai, Maharashtra",2026-02-21,8,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.2667,0.2667,-1,adzuna_api,"At IDfy, products don’t just ship — they scale, speak to each other, survive chaos, and make life simpler for thousands of customers every day. We’re looking for a Technical Product Manager II who thrives at the intersection of tech, data, systems thinking, and customer reality — someone who can div",8.0
C67D431F,Associate Product Manager,Junior,Best Buy,IT Jobs,unknown,"Bangalore, Karnataka",2025-09-19,163,,1,0,0,11,0,0.0,0.92,0.0,0,open,5.4333,5.4333,-1,adzuna_api,"Key Responsibilities Effectively craft clear product outcomes and vision for small and medium size products with limited supervision, clearly demonstrating understanding of the product goals and organizational needs Grow skills in connecting Best Buy's broader strategic vision to their own product a",94.0
105224B1,Senior Product Manager,Senior,Nanonets,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-22,7,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.2333,0.2333,-1,adzuna_api,"Join Nanonets to push the boundaries of what's possible with deep learning. We're not just implementing models – we're setting new benchmarks in document AI, with our open-source models achieving nearly 1 million downloads on Hugging Face and recognition from global AI leaders. Backed by $40M in tot",7.0
D0E1C938,Product Manager I,Lead,Refyne India,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-26,3,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.1,0.1,-1,adzuna_api,The ideal candidate is an analytical team player who will be responsible for leading a team of high performing individuals who own the entire product lifecycle from strategy to evaluation. You will also work cross-functionally to complete product roadmaps and discover new opportunities. Responsibili,3.0
F886C9C4,Ecommerce Product Manager,Lead,Dev Jewels,IT Jobs,unknown,"Mumbai, Maharashtra",2026-02-23,6,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.2,0.2,-1,adzuna_api,"Company Description Dev Jewels redefines luxury with its ethically sourced, exquisite lab-grown diamond jewelry. With a focus on sustainability and modern design, the brand combines timeless beauty with a commitment to the environment. Dev Jewels offers a diverse range of high-end gold and fashion j",6.0
B30DAC0C,Associate Product Manager,Junior,Only What's Needed by Food Pharmer,IT Jobs,unknown,"Mumbai, Maharashtra",2026-02-17,12,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.4,0.4,-1,adzuna_api,"About OWN OWN (Only What’s Needed) is a people-led food and nutrition brand built on a simple idea: make the truth visible. We build products with fewer, better ingredients, and we make the proof (what’s inside, why it’s inside, what’s tested, how to verify) available in public. We’re not building a",12.0
02D47E36,Sr. Product Manager / Group Product Manager – Antibiotics & Injectables,Senior,Zydus Group,"PR, Advertising & Marketing Jobs",unknown,"Mumbai, Maharashtra",2026-02-17,12,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.4,0.4,-1,adzuna_api," Hiring: Sr. Product Manager / Group Product Manager – Antibiotics & Injectables | Zydus Zydus is looking for an experienced pharma marketer to lead our Antibiotics & Injectables portfolio . If you have strong strategic marketing expertise and a proven track record in brand management, this is your ",12.0
EE3C2C3F,Lead Product Manager - AI Products,Lead,Recro,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-21,8,,1,0,0,9,0,0.0,0.75,0.0,0,open,0.2667,0.2667,-1,adzuna_api," Bangalore  7–8 Years | B2B SaaS Preferred We’re building next-generation AI-powered recruitment and marketplace products that are transforming how businesses hire at scale. Looking for a hands-on Lead Product Manager who can own strategy, drive monetization, and ship high-impact AI products in a fa",13.11111111111111
0FA32EA4,Product Manager (Consumer Products – EdTech),Lead,Taglynk,IT Jobs,unknown,India,2026-02-08,21,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.7,0.7,-1,adzuna_api,"Industry: E-Learning / EdTech Startup About the Role We’re looking for a high-ownership Product Manager to build and scale consumer-facing learning products used by thousands of learners. You’ll work closely with engineering, design, content, and growth teams to ship impactful features that improve ",21.0
B9F0DFBF,Agriculture Business Product Manager,Lead,XLByte Private Limited,"PR, Advertising & Marketing Jobs",unknown,"Bangalore, Karnataka",2026-02-22,7,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.2333,0.2333,-1,adzuna_api,"Job Purpose: The AgriProduct Manager will be responsible for end-to-end ownership of the agribusiness product portfolio across India, The role will drive product strategy, positioning, market penetration, and profitability while acting as a strategic bridge between R&D, marketing, and zonal sales te",7.0
8811B3AC,Product Manager - Management Reporting,Lead,Arcesium,IT Jobs,unknown,"Hyderabad, Telangana",2026-02-08,21,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.7,0.7,-1,adzuna_api,"Product Manager - Management Reporting Location: Hyderabad | Gurgaon Arcesium is a financial technology and professional services firm, delivering solutions to some of the world’s most sophisticated financial institutions, including hedge funds, banks, and institutional asset managers. Expertly desi",21.0
2DF14E9F,Product Manager(Growth/AdTech),Lead,Spinny,IT Jobs,unknown,India,2026-02-24,5,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.1667,0.1667,-1,adzuna_api,"We’re looking for Product Managers to work on two core product tracks for Autocar India’s web platform. 1️ Product Manager – User Growth You should have: 3–6 years of PM experience in consumer or content-led products Strong understanding of SEO, funnels, and conversion optimization Data-driven minds",5.0
FEE4AEF5,"Analyst, Technical Product Management",Mid-level,McDonalds in India,IT Jobs,unknown,"Hyderabad, Telangana",2026-01-29,31,,1,1,0,5,0,0.0,0.42,0.0345,0,open,1.0333,1.0333,-1,adzuna_api,"Job Title: Analyst, Technical Product Management - TRIRIGA Developer Job Summary: We are seeking a highly skilled TRIRIGA Developer to join our team as an Analyst in Technical Product Management. In this role, you will be responsible for designing, developing, and integrating TRIRIGA applications. T",44.0
056D1FA4,Senior Director - Product Management,Senior,Capital One,IT Jobs,unknown,India,2026-02-17,12,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.4,0.4,-1,adzuna_api,"At Capital One India, we work in a fast paced and intellectually rigorous environment to solve fundamental business problems at scale. Using advanced analytics, data science and machine learning, we derive valuable insights about product and process design, consumer behavior, regulatory and credit r",12.0
6ED44854,Product Manager – Retail AI,Lead,Algonomy,IT Jobs,unknown,India,2026-01-09,51,,1,0,0,1,0,0.0,0.08,0.0,0,open,1.7,1.7,-1,adzuna_api,Product Manager – Retail AI Position Title: Director of Product Management Reports To: Product Owner – Retail AI Focus Area: Retail Planning & Supply Chain Industry Vertical: Retail & Supply Chain Executive Summary We are seeking a strategic and operationally-minded Director of Product Management to,51.0
AAB91070,Senior Digital Product Manager,Senior,Albertsons Companies India,IT Jobs,unknown,"Bangalore, Karnataka",2026-01-01,59,,1,1,0,19,0,0.0,1.58,0.0345,0,open,1.9667,1.9667,-1,adzuna_api,"Job Description: Albertsons Companies is seeking a Senior Product Manager to lead the strategy, roadmap, and execution of enterprise-scale forecasting and decision intelligence products across Supply Chain. This role focuses on building and evolving an integrated forecasting ecosystem spanning deman",65.3157894736842
EF4A9434,Lead Product Manager - AI,Lead,Tekion Corp,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-17,12,,1,0,0,3,0,0.0,0.25,0.0,0,open,0.4,0.4,-1,adzuna_api,"About Tekion: Positively disrupting an industry that has not seen any innovation in over 50 years, Tekion has challenged the paradigm with the first and fastest cloud-native automotive platform that includes the revolutionary Automotive Retail Cloud (ARC) for retailers, Automotive Enterprise Cloud (",36.333333333333336
2A9B9CD5,Product Manager- (International Markets),Intern,upGrad,IT Jobs,unknown,"Mumbai, Maharashtra",2026-02-08,21,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.7,0.7,-1,adzuna_api,Job Title: Manager/ Senior Manager - Product Location: Mumbai Experience Required: 5 years Job Title: Product Manager – Growth & Web Experience (International Markets) About the Role We are looking for a data-driven Growth Product Manager to lead the evolution of our global website experience across,16.0
